timestamp,machine_id,production_output_kg,energy_consumption_kwh,downtime_minutes,vibration_level,temperature,pressure,defect_rate,qc_status,waste_generated_kg,shift,maintenance_required,machine_health_score
2025-01-03 04:49:00,MCH_013,1174.69,232.23,9.94,2.78,79.04,5.77,1.36,PASS,16.78,Night,No,91.58
2025-01-03 05:02:00,MCH_010,897.77,241.32,27.26,0.81,78.89,4.63,1.37,PASS,14.8,Night,No,88.56
2025-01-03 05:17:00,MCH_015,1170.88,329.38,4.56,1.89,78.96,5.27,2.22,PASS,36.55,Night,No,90.46
2025-01-03 05:29:00,MCH_013,934.68,293.08,17.44,3.13,72.46,4.86,3.0,PASS,38.81,Night,No,88.58
2025-01-03 05:42:00,MCH_014,928.17,264.91,12.07,1.71,69.43,6.25,2.82,PASS,30.35,Night,No,90.78
2025-01-03 06:03:00,MCH_014,857.87,188.84,13.82,2.56,70.07,6.54,2.26,PASS,21.75,Morning,No,91.86
2025-01-03 06:16:00,MCH_002,1191.97,297.41,23.16,3.52,73.43,5.37,1.56,PASS,19.35,Morning,No,88.81
2025-01-03 06:25:00,MCH_007,1023.64,309.08,17.14,2.77,76.37,5.53,2.68,PASS,28.86,Morning,No,89.12
2025-01-03 06:41:00,MCH_014,1063.46,236.38,17.03,2.86,60.01,5.96,2.22,PASS,20.75,Morning,No,91.38
2025-01-03 07:02:00,MCH_012,1056.02,295.29,29.98,0.77,84.53,5.43,3.13,PASS,43.27,Morning,Yes,79.16
2025-01-03 07:10:00,MCH_005,920.97,261.53,5.52,3.23,65.68,5.19,4.1,FAIL,44.73,Morning,No,87.38
2025-01-03 07:29:00,MCH_004,739.39,365.21,126.09,2.95,77.22,5.75,1.98,PASS,20.64,Morning,Yes,70.58
2025-01-03 07:47:00,MCH_010,1011.3,272.95,22.38,4.48,71.65,5.6,3.06,PASS,40.1,Morning,Yes,79.44
2025-01-03 07:55:00,MCH_010,895.12,225.11,31.27,3.63,75.83,4.93,3.76,PASS,44.75,Morning,No,80.53
2025-01-03 08:15:00,MCH_002,1224.74,322.3,4.24,3.01,67.47,5.47,2.19,PASS,29.79,Morning,No,93.7
2025-01-03 08:32:00,MCH_001,1019.78,246.45,21.86,3.1,81.68,5.73,1.51,PASS,13.5,Morning,No,86.35
2025-01-03 08:45:00,MCH_004,1069.33,320.58,29.57,3.63,64.63,5.8,2.64,PASS,37.46,Morning,No,84.3
2025-01-03 08:55:00,MCH_006,1026.65,224.01,14.43,3.76,71.1,5.56,1.59,PASS,21.53,Morning,No,88.87
2025-01-03 09:17:00,MCH_011,893.61,248.58,18.19,2.03,63.36,6.3,0.78,PASS,9.83,Morning,No,94.78
2025-01-03 09:28:00,MCH_001,1150.0,252.27,6.1,1.29,68.17,4.84,3.77,PASS,43.36,Morning,No,89.48
2025-01-03 09:48:00,MCH_008,835.6,216.52,30.12,2.32,85.51,5.99,1.41,FAIL,13.6,Morning,Yes,82.65
2025-01-03 10:05:00,MCH_006,959.29,214.59,0.0,4.4,63.66,4.68,3.03,PASS,30.23,Morning,Yes,84.02
2025-01-03 10:16:00,MCH_006,1094.92,327.32,47.28,3.77,75.38,5.8,2.82,PASS,47.35,Morning,No,79.52
2025-01-03 10:26:00,MCH_012,955.25,309.44,27.11,3.0,72.63,5.47,0.9,PASS,8.34,Morning,No,92.87
2025-01-03 10:41:00,MCH_002,951.91,233.53,14.63,1.61,71.41,5.01,0.48,PASS,5.8,Morning,No,96.17
2025-01-03 11:02:00,MCH_006,972.31,297.13,20.16,3.77,77.51,4.71,0.61,PASS,7.34,Morning,No,88.22
2025-01-03 11:20:00,MCH_013,1114.84,325.97,29.29,2.11,70.65,5.78,0.64,PASS,8.01,Morning,No,93.13
2025-01-03 11:35:00,MCH_003,1200.21,313.74,19.26,1.87,68.39,5.66,0.0,PASS,0.0,Morning,No,96.53
2025-01-03 11:41:00,MCH_004,1084.21,274.48,23.29,2.79,75.31,5.61,3.44,PASS,45.56,Morning,No,86.96
2025-01-03 12:05:00,MCH_008,1169.3,332.69,19.5,2.5,72.73,5.77,1.86,PASS,26.17,Morning,No,91.84
2025-01-03 12:16:00,MCH_006,1054.42,229.0,18.49,2.31,68.02,4.8,3.9,PASS,53.73,Morning,No,86.92
2025-01-03 12:31:00,MCH_015,1060.87,224.18,3.07,2.31,67.69,5.95,1.45,PASS,16.64,Morning,No,95.82
2025-01-03 12:44:00,MCH_012,1122.42,263.58,32.97,2.33,73.67,5.08,4.37,FAIL,69.74,Morning,No,83.14
2025-01-03 13:02:00,MCH_002,1160.6,330.58,3.75,3.02,75.8,5.71,1.58,PASS,22.28,Morning,No,94.62
2025-01-03 13:18:00,MCH_009,906.94,203.92,16.44,2.83,71.12,5.98,4.45,FAIL,52.7,Morning,No,85.92
2025-01-03 13:27:00,MCH_013,969.6,287.19,11.31,1.84,71.47,6.79,0.84,PASS,10.65,Morning,No,95.86
2025-01-03 13:47:00,MCH_001,923.19,259.36,37.67,3.97,68.68,5.78,3.75,PASS,51.82,Morning,No,78.02
2025-01-03 13:56:00,MCH_002,922.5,257.37,13.45,2.66,68.51,4.99,1.02,PASS,11.08,Morning,No,95.03
2025-01-03 14:19:00,MCH_002,890.02,171.68,3.31,2.82,67.38,5.62,0.0,PASS,0.0,Evening,No,99.4
2025-01-03 14:27:00,MCH_015,1140.16,301.92,21.97,3.38,60.04,5.69,3.27,PASS,48.71,Evening,No,85.59
2025-01-03 14:48:00,MCH_015,1190.37,280.68,3.48,3.97,74.51,5.15,1.73,PASS,20.35,Evening,No,89.23
2025-01-03 14:58:00,MCH_006,1177.4,278.36,24.7,2.85,75.23,5.04,2.0,PASS,20.83,Evening,No,90.37
2025-01-03 15:18:00,MCH_005,897.99,210.96,1.04,2.72,66.58,5.13,3.28,PASS,32.52,Evening,No,91.61
2025-01-03 15:34:00,MCH_003,785.65,276.16,31.1,3.23,65.45,5.34,3.26,PASS,30.02,Evening,No,84.87
2025-01-03 15:40:00,MCH_014,1150.32,346.32,19.7,4.42,74.36,5.6,1.43,PASS,21.59,Evening,Yes,84.36
2025-01-03 15:58:00,MCH_013,1017.37,215.1,19.6,2.69,76.25,5.98,0.86,PASS,12.37,Evening,No,93.32
2025-01-03 16:20:00,MCH_005,1039.7,261.05,2.03,1.51,75.05,4.95,0.0,PASS,0.0,Evening,No,99.6
2025-01-03 16:25:00,MCH_003,970.6,225.98,22.66,4.55,71.96,5.92,1.9,FAIL,22.69,Evening,Yes,81.87
2025-01-03 16:45:00,MCH_012,1194.01,288.92,16.81,3.44,70.26,5.63,2.19,PASS,34.26,Evening,No,88.86
2025-01-03 16:56:00,MCH_006,930.21,221.95,9.98,3.49,70.95,5.12,2.44,PASS,20.43,Evening,No,89.16
2025-01-03 17:16:00,MCH_014,1078.23,298.65,7.22,2.82,71.95,6.04,2.37,PASS,23.27,Evening,No,92.78
2025-01-03 17:34:00,MCH_012,922.05,240.03,17.7,3.37,80.34,5.78,1.81,PASS,19.57,Evening,No,85.8
2025-01-03 17:44:00,MCH_008,854.43,200.13,2.26,2.05,70.17,5.2,1.58,PASS,18.74,Evening,No,95.64
2025-01-03 18:00:00,MCH_001,815.83,250.23,18.68,3.17,71.58,5.74,1.88,PASS,19.51,Evening,No,90.92
2025-01-03 18:18:00,MCH_001,1188.87,318.91,0.0,2.14,71.14,4.9,2.52,PASS,37.05,Evening,No,93.7
2025-01-03 18:30:00,MCH_001,947.66,234.24,36.37,3.65,70.72,6.25,1.98,PASS,22.64,Evening,No,84.6
2025-01-03 18:48:00,MCH_008,1129.86,334.91,13.95,2.37,70.19,5.31,2.0,PASS,27.93,Evening,No,92.49
2025-01-03 18:56:00,MCH_007,960.76,253.55,19.93,2.8,74.62,6.1,2.94,PASS,29.95,Evening,No,89.06
2025-01-03 19:19:00,MCH_009,812.24,312.38,64.85,1.01,77.61,4.82,1.53,PASS,19.83,Evening,No,82.41
2025-01-03 19:27:00,MCH_010,1196.65,333.31,3.96,1.54,75.25,5.88,1.11,PASS,13.28,Evening,No,96.31
2025-01-03 19:49:00,MCH_012,1187.04,273.89,0.0,2.42,74.35,4.76,2.02,PASS,26.52,Evening,No,94.95
2025-01-03 20:04:00,MCH_005,755.09,304.4,117.57,3.21,72.72,5.01,3.24,PASS,35.38,Evening,Yes,69.48
2025-01-03 20:20:00,MCH_001,1036.68,281.84,16.1,2.78,66.4,5.28,0.74,PASS,11.14,Evening,No,95.25
2025-01-03 20:28:00,MCH_012,809.65,216.67,15.92,4.0,63.77,4.69,3.57,PASS,38.31,Evening,No,82.21
2025-01-03 20:46:00,MCH_003,1146.57,293.59,15.49,2.33,78.24,5.2,3.99,PASS,57.39,Evening,No,84.65
2025-01-03 21:02:00,MCH_006,930.37,227.42,26.14,2.46,84.94,5.2,2.69,PASS,30.14,Evening,Yes,80.62
2025-01-03 21:17:00,MCH_014,1120.63,317.46,21.59,3.71,81.37,5.52,0.9,PASS,11.89,Evening,No,84.51
2025-01-03 21:35:00,MCH_008,1000.76,230.36,23.52,2.33,84.08,5.57,1.36,PASS,19.43,Evening,Yes,85.1
2025-01-03 21:45:00,MCH_011,1091.47,301.32,20.22,1.86,66.17,6.1,1.01,PASS,14.23,Evening,No,93.84
2025-01-03 21:58:00,MCH_004,940.87,268.52,5.44,3.18,79.11,5.86,3.0,PASS,40.08,Evening,No,87.15
2025-01-03 22:13:00,MCH_012,1097.34,251.27,8.92,1.8,81.01,5.34,1.5,PASS,23.1,Night,No,89.84
2025-01-03 22:29:00,MCH_005,764.52,226.44,33.94,3.19,74.74,6.58,1.03,PASS,12.85,Night,No,90.18
2025-01-03 22:42:00,MCH_005,765.79,189.1,29.13,2.84,73.61,6.26,2.41,PASS,28.29,Night,No,88.73
2025-01-03 23:02:00,MCH_004,884.06,276.41,24.46,3.55,69.81,5.08,0.55,PASS,6.23,Night,No,90.92
2025-01-03 23:19:00,MCH_012,1084.73,267.91,0.0,4.24,65.38,5.39,1.47,PASS,17.84,Night,Yes,88.89
2025-01-03 23:25:00,MCH_002,982.45,212.49,21.69,3.37,77.16,5.21,1.6,PASS,20.51,Night,No,88.15
2025-01-03 23:48:00,MCH_015,839.34,264.04,21.39,2.63,81.64,5.75,2.68,PASS,26.56,Night,No,84.14
2025-01-03 23:59:00,MCH_006,400.0,396.82,178.2,3.62,73.09,4.85,2.28,PASS,20.65,Night,Yes,58.5
2025-01-04 00:10:00,MCH_015,1202.2,330.58,10.18,2.43,75.52,6.12,1.83,PASS,30.34,Night,No,93.18
2025-01-04 00:31:00,MCH_013,958.5,309.05,21.71,3.99,73.44,6.8,2.48,PASS,35.24,Night,No,83.95
2025-01-04 00:40:00,MCH_005,1077.18,299.78,0.0,3.33,74.29,6.14,2.61,PASS,27.29,Night,No,91.49
2025-01-04 01:03:00,MCH_009,1013.61,292.42,16.34,1.94,70.75,5.07,1.1,PASS,12.45,Night,No,94.31
2025-01-04 01:11:00,MCH_006,822.02,210.8,25.06,3.97,74.37,4.9,2.33,PASS,19.44,Night,No,83.84
2025-01-04 01:29:00,MCH_010,1031.86,299.09,32.36,2.37,71.2,5.51,0.86,PASS,11.39,Night,No,92.03
2025-01-04 01:46:00,MCH_009,905.58,209.17,25.78,2.72,74.52,5.06,1.28,PASS,17.44,Night,No,92.16
2025-01-04 01:58:00,MCH_001,890.15,267.71,26.67,2.54,82.36,5.3,2.07,PASS,27.11,Night,Yes,84.14
2025-01-04 02:19:00,MCH_001,870.08,220.66,29.19,1.81,61.44,4.74,3.32,PASS,38.05,Night,No,86.45
2025-01-04 02:27:00,MCH_007,1083.8,312.46,11.38,4.59,68.61,5.59,3.65,FAIL,51.79,Night,Yes,79.29
2025-01-04 02:50:00,MCH_015,1102.79,285.67,42.07,4.24,79.25,6.01,2.51,PASS,42.3,Night,Yes,75.31
2025-01-04 03:02:00,MCH_012,1142.41,336.23,27.34,2.41,67.09,5.5,1.6,PASS,26.86,Night,No,91.08
2025-01-04 03:20:00,MCH_014,915.44,250.78,12.56,3.29,77.73,5.54,3.57,PASS,44.3,Night,No,84.89
2025-01-04 03:32:00,MCH_009,1117.99,271.38,4.3,2.66,67.7,4.57,1.7,PASS,16.1,Night,No,94.98
2025-01-04 03:48:00,MCH_004,1048.5,244.53,16.54,3.86,75.78,4.99,4.02,FAIL,48.25,Night,No,81.19
2025-01-04 03:58:00,MCH_012,989.86,279.66,32.65,3.21,70.64,5.02,1.35,PASS,18.79,Night,No,89.49
2025-01-04 04:18:00,MCH_007,638.81,401.12,146.55,4.12,81.26,5.26,0.46,PASS,5.86,Night,Yes,60.74
2025-01-04 04:25:00,MCH_012,875.66,226.12,19.69,1.56,73.94,5.43,1.24,PASS,14.18,Night,No,93.36
2025-01-04 04:40:00,MCH_015,1207.69,274.4,0.0,3.16,68.8,4.92,0.0,PASS,0.0,Night,No,99.04
2025-01-04 04:57:00,MCH_013,1032.86,321.75,17.67,4.04,81.97,5.27,1.08,PASS,12.25,Night,No,82.3
2025-01-04 05:17:00,MCH_014,1119.42,250.06,23.63,2.1,73.81,5.88,3.27,PASS,54.85,Night,No,87.57
2025-01-04 05:27:00,MCH_011,1162.5,348.62,16.8,2.66,66.73,5.09,1.53,PASS,18.92,Night,No,93.15
2025-01-04 05:43:00,MCH_014,485.43,316.98,118.21,3.44,67.18,6.25,1.47,PASS,14.1,Night,Yes,72.41
2025-01-04 05:58:00,MCH_004,966.89,221.63,17.74,2.28,57.45,5.94,2.68,PASS,36.73,Night,No,90.11
2025-01-04 06:10:00,MCH_013,1081.58,318.0,14.62,2.85,75.1,4.72,1.17,PASS,17.38,Morning,No,94.36
2025-01-04 06:26:00,MCH_002,1026.07,293.63,27.53,1.92,73.76,4.82,2.36,PASS,33.97,Morning,No,89.14
2025-01-04 06:40:00,MCH_007,991.84,277.79,17.57,1.67,78.99,5.13,0.83,PASS,10.77,Morning,No,91.57
2025-01-04 06:59:00,MCH_004,1104.53,267.62,20.41,3.6,65.91,5.53,2.31,PASS,31.49,Morning,No,86.95
2025-01-04 07:15:00,MCH_004,907.5,262.5,26.32,2.92,69.8,5.09,1.9,PASS,17.2,Morning,No,90.51
2025-01-04 07:25:00,MCH_009,1215.13,337.98,5.13,0.76,74.62,5.95,0.0,PASS,0.0,Morning,No,99.08
2025-01-04 07:47:00,MCH_001,1224.47,311.47,5.88,3.23,84.34,5.51,0.93,PASS,14.65,Morning,Yes,87.76
2025-01-04 08:01:00,MCH_007,845.71,246.6,15.81,3.76,68.12,5.1,1.22,PASS,12.03,Morning,No,89.55
2025-01-04 08:14:00,MCH_014,1104.14,313.49,6.56,2.89,81.75,5.66,1.5,PASS,19.33,Morning,No,89.67
2025-01-04 08:33:00,MCH_009,841.78,194.08,14.5,1.71,77.3,5.46,1.58,PASS,16.96,Morning,No,91.6
2025-01-04 08:45:00,MCH_002,877.57,247.74,56.32,3.01,67.49,5.29,3.18,PASS,34.73,Morning,No,81.85
2025-01-04 08:55:00,MCH_014,837.47,227.32,19.36,1.79,77.52,5.17,4.05,FAIL,42.83,Morning,No,84.37
2025-01-04 09:13:00,MCH_014,1148.72,356.41,30.96,2.49,79.69,5.53,2.82,PASS,31.71,Morning,No,83.63
2025-01-04 09:26:00,MCH_012,1199.49,276.72,23.82,2.21,68.14,6.01,1.4,PASS,20.34,Morning,No,92.21
2025-01-04 09:43:00,MCH_009,946.74,233.63,13.16,2.13,74.54,6.53,0.52,PASS,6.05,Morning,No,96.33
2025-01-04 10:00:00,MCH_009,1133.9,329.61,18.29,3.79,71.52,5.73,0.53,PASS,7.87,Morning,No,90.64
2025-01-04 10:15:00,MCH_015,845.08,192.71,23.14,2.67,77.91,6.09,4.91,FAIL,60.29,Morning,No,81.23
2025-01-04 10:25:00,MCH_005,1019.2,292.44,24.96,3.03,73.17,5.32,2.21,PASS,23.13,Morning,No,89.8
2025-01-04 10:43:00,MCH_007,1041.59,266.39,14.46,2.92,79.91,5.0,3.17,PASS,46.68,Morning,No,85.55
2025-01-04 11:02:00,MCH_012,1038.8,248.24,33.81,2.72,59.27,5.2,3.36,PASS,47.48,Morning,No,85.52
2025-01-04 11:18:00,MCH_008,869.17,273.67,17.73,2.1,68.97,5.92,2.46,PASS,31.23,Morning,No,90.66
2025-01-04 11:26:00,MCH_014,1084.08,260.81,15.13,2.54,69.65,5.04,3.74,PASS,54.55,Morning,No,87.93
2025-01-04 11:42:00,MCH_001,876.7,187.13,14.13,3.65,81.13,6.0,1.28,PASS,14.19,Morning,No,85.45
2025-01-04 12:02:00,MCH_011,698.74,323.5,149.04,2.78,66.58,5.66,0.39,PASS,4.56,Morning,Yes,72.2
2025-01-04 12:14:00,MCH_001,985.16,263.43,32.25,2.47,73.21,5.64,1.49,PASS,21.36,Morning,No,90.47
2025-01-04 12:26:00,MCH_009,851.92,234.14,25.04,2.47,77.23,4.83,1.95,PASS,22.86,Morning,No,88.83
2025-01-04 12:46:00,MCH_002,909.36,273.46,41.27,2.1,67.93,5.76,2.02,PASS,28.14,Morning,No,87.52
2025-01-04 13:05:00,MCH_014,1149.61,336.09,22.21,3.14,75.81,6.05,2.29,PASS,34.2,Morning,No,88.79
2025-01-04 13:16:00,MCH_007,857.48,279.77,76.24,3.27,83.4,5.43,0.63,PASS,7.42,Morning,Yes,76.36
2025-01-04 13:30:00,MCH_010,1172.44,362.56,31.28,2.72,58.96,5.92,1.16,PASS,19.45,Morning,No,91.47
2025-01-04 13:49:00,MCH_008,905.51,253.34,16.91,3.03,73.14,5.85,1.28,PASS,11.88,Morning,No,93.58
2025-01-04 14:05:00,MCH_001,875.06,189.1,24.16,2.62,76.43,5.81,0.68,PASS,5.79,Evening,No,92.81
2025-01-04 14:16:00,MCH_015,798.0,207.65,31.03,2.42,76.85,5.68,4.01,FAIL,45.94,Evening,No,82.91
2025-01-04 14:33:00,MCH_006,976.96,273.75,15.32,2.56,71.88,5.35,2.76,PASS,33.61,Evening,No,90.34
2025-01-04 14:45:00,MCH_001,889.07,166.79,0.0,2.06,65.59,5.98,3.85,PASS,39.81,Evening,No,90.38
2025-01-04 15:04:00,MCH_007,1189.81,316.31,16.75,2.68,72.42,6.08,0.69,PASS,10.85,Evening,No,95.26
2025-01-04 15:13:00,MCH_006,1016.14,231.49,20.86,3.48,75.01,5.59,3.0,PASS,37.01,Evening,No,85.86
2025-01-04 15:34:00,MCH_005,1169.22,220.05,0.0,3.27,68.08,4.58,2.41,PASS,25.15,Evening,No,92.35
2025-01-04 15:50:00,MCH_003,1062.25,249.5,34.48,2.7,77.72,6.31,3.38,PASS,31.1,Evening,No,83.17
2025-01-04 16:00:00,MCH_013,838.68,224.29,37.68,3.32,72.45,4.7,1.5,PASS,15.36,Evening,No,87.55
2025-01-04 16:16:00,MCH_002,841.01,169.99,7.88,4.32,70.94,5.56,2.46,PASS,24.53,Evening,Yes,84.51
2025-01-04 16:31:00,MCH_001,888.65,198.87,18.52,3.99,68.26,5.6,0.91,PASS,11.79,Evening,No,88.45
2025-01-04 16:43:00,MCH_010,1053.46,210.4,2.16,2.37,71.78,5.29,0.97,PASS,9.87,Evening,No,97.19
2025-01-04 16:57:00,MCH_002,913.98,193.53,1.12,2.74,62.97,5.88,1.9,PASS,22.12,Evening,No,95.05
2025-01-04 17:13:00,MCH_012,1098.78,219.97,0.51,2.58,67.49,5.66,3.41,PASS,32.42,Evening,No,91.38
2025-01-04 17:31:00,MCH_006,1186.65,315.91,0.0,2.88,71.04,5.84,2.06,PASS,26.01,Evening,No,94.85
2025-01-04 17:50:00,MCH_010,882.52,256.56,8.98,2.58,67.22,6.04,1.83,PASS,15.24,Evening,No,93.81
2025-01-04 18:01:00,MCH_006,875.67,258.18,40.81,2.76,67.75,4.74,0.0,PASS,0.0,Evening,No,92.65
2025-01-04 18:16:00,MCH_005,1176.6,225.19,0.0,2.99,75.05,4.71,2.87,PASS,38.44,Evening,No,92.79
2025-01-04 18:33:00,MCH_003,1078.45,320.06,12.2,2.9,81.67,5.95,1.48,PASS,17.89,Evening,No,88.77
2025-01-04 18:47:00,MCH_013,946.61,259.71,7.31,1.29,67.69,5.39,0.62,PASS,7.65,Evening,No,97.13
2025-01-04 19:02:00,MCH_003,1039.82,286.06,16.42,2.85,70.65,5.17,2.0,PASS,27.12,Evening,No,92.04
2025-01-04 19:11:00,MCH_008,1146.98,295.25,23.3,2.04,80.47,5.45,1.82,PASS,25.04,Evening,No,86.88
2025-01-04 19:31:00,MCH_009,777.75,240.17,26.5,2.96,77.72,5.64,1.07,PASS,11.91,Evening,No,90.38
2025-01-04 19:41:00,MCH_002,1121.11,269.56,22.34,2.0,72.65,5.48,1.55,PASS,21.32,Evening,No,92.1
2025-01-04 20:05:00,MCH_011,1078.78,251.14,16.46,1.48,68.71,5.55,1.99,PASS,28.19,Evening,No,92.06
2025-01-04 20:11:00,MCH_005,926.54,226.47,5.67,3.69,66.8,5.98,2.31,PASS,26.3,Evening,No,89.06
2025-01-04 20:30:00,MCH_007,989.19,267.04,10.25,4.04,64.84,5.96,3.0,PASS,27.65,Evening,No,84.42
2025-01-04 20:47:00,MCH_002,931.44,191.54,9.95,3.77,70.5,5.64,2.11,PASS,26.53,Evening,No,88.31
2025-01-04 21:00:00,MCH_005,957.84,243.9,16.39,3.37,76.76,4.63,3.37,PASS,33.57,Evening,No,85.0
2025-01-04 21:17:00,MCH_006,611.26,290.58,145.29,3.52,78.76,4.95,1.31,PASS,11.55,Evening,Yes,64.44
2025-01-04 21:27:00,MCH_015,1228.52,249.79,4.73,2.65,70.15,5.89,3.37,PASS,37.55,Evening,No,90.72
2025-01-04 21:47:00,MCH_004,1075.74,263.5,34.75,2.41,70.74,4.66,0.83,PASS,11.59,Evening,No,91.67
2025-01-04 22:04:00,MCH_015,866.3,229.95,29.58,3.93,64.59,5.2,1.77,PASS,20.11,Night,No,84.67
2025-01-04 22:11:00,MCH_010,829.34,196.2,21.36,2.23,74.54,5.26,1.78,PASS,15.78,Night,No,91.7
2025-01-04 22:29:00,MCH_011,1113.19,313.59,24.56,2.8,69.38,5.45,1.69,PASS,23.39,Night,No,91.36
2025-01-04 22:49:00,MCH_002,940.11,251.32,13.56,2.62,81.59,5.78,1.45,PASS,18.48,Night,No,88.66
2025-01-04 22:59:00,MCH_015,1032.1,235.65,26.36,2.57,79.04,5.68,1.67,PASS,15.93,Night,No,87.85
2025-01-04 23:12:00,MCH_006,1065.41,271.11,23.37,1.7,65.24,4.9,1.97,PASS,19.6,Night,No,90.87
2025-01-04 23:27:00,MCH_008,981.44,304.92,38.79,4.36,75.83,5.75,0.0,PASS,0.0,Night,Yes,84.19
2025-01-04 23:47:00,MCH_005,876.51,214.31,11.49,2.25,68.27,5.42,1.23,PASS,9.27,Night,No,94.86
2025-01-04 23:55:00,MCH_008,904.61,250.02,0.0,3.32,65.56,5.62,4.29,FAIL,42.82,Night,No,87.36
2025-01-05 00:20:00,MCH_008,1005.16,238.86,6.97,1.03,70.28,6.05,4.15,FAIL,35.83,Night,No,88.37
2025-01-05 00:28:00,MCH_005,852.7,183.19,3.25,3.15,69.21,5.45,4.97,FAIL,54.41,Night,No,86.09
2025-01-05 00:47:00,MCH_009,1054.32,218.02,0.0,2.98,74.81,6.04,1.92,PASS,22.79,Night,No,95.2
2025-01-05 01:03:00,MCH_014,1092.5,277.89,21.7,2.53,73.61,5.33,2.55,PASS,27.37,Night,No,89.72
2025-01-05 01:20:00,MCH_013,893.58,186.09,13.56,3.06,71.82,6.06,1.74,PASS,15.81,Night,No,92.85
2025-01-05 01:26:00,MCH_008,1196.12,312.41,0.0,3.68,66.57,5.17,1.09,PASS,12.07,Night,No,93.2
2025-01-05 01:45:00,MCH_014,1061.18,254.05,34.49,1.31,90.83,6.03,2.07,FAIL,20.75,Night,Yes,75.95
2025-01-05 01:58:00,MCH_013,830.89,197.44,17.34,3.0,75.13,5.82,2.47,PASS,24.24,Night,No,90.6
2025-01-05 02:14:00,MCH_005,1003.83,266.91,19.07,2.66,71.09,5.4,3.16,PASS,45.7,Night,No,88.67
2025-01-05 02:27:00,MCH_013,1117.03,347.73,25.12,0.74,75.94,5.6,1.78,PASS,27.36,Night,No,90.28
2025-01-05 02:42:00,MCH_004,872.78,198.02,13.34,3.59,77.69,5.11,2.29,PASS,27.17,Night,No,86.18
2025-01-05 02:57:00,MCH_010,1078.34,245.62,6.34,1.83,68.24,5.93,2.94,PASS,27.41,Night,No,91.51
2025-01-05 03:11:00,MCH_007,951.14,310.77,24.16,3.31,75.1,5.18,2.32,PASS,25.03,Night,No,87.91
2025-01-05 03:30:00,MCH_010,771.62,240.38,27.6,3.33,79.13,5.85,2.22,PASS,23.4,Night,No,84.2
2025-01-05 03:50:00,MCH_012,907.27,259.63,30.84,2.78,66.71,5.42,0.91,PASS,8.41,Night,No,92.17
2025-01-05 03:58:00,MCH_008,925.76,213.58,9.9,2.7,67.25,5.35,0.0,PASS,0.0,Night,No,98.22
2025-01-05 04:17:00,MCH_013,908.31,201.03,20.56,2.8,67.1,5.83,2.93,PASS,24.88,Night,No,88.97
2025-01-05 04:32:00,MCH_001,899.69,201.65,0.0,2.27,67.39,5.03,2.8,PASS,20.16,Night,No,93.0
2025-01-05 04:43:00,MCH_012,1149.03,269.22,15.67,2.61,59.98,5.82,0.31,PASS,4.98,Night,No,96.4
2025-01-05 04:56:00,MCH_011,963.19,261.86,18.72,2.99,80.16,4.85,0.0,PASS,0.0,Night,No,92.5
2025-01-05 05:20:00,MCH_005,1104.32,272.41,20.21,4.06,79.43,5.6,1.21,PASS,11.79,Night,No,83.43
2025-01-05 05:28:00,MCH_008,838.98,229.3,27.69,2.12,74.86,5.75,3.07,PASS,28.87,Night,No,87.34
2025-01-05 05:45:00,MCH_014,786.46,270.03,51.12,3.07,68.95,5.49,0.0,PASS,0.0,Night,No,90.38
2025-01-05 05:56:00,MCH_012,1146.79,262.82,9.66,2.51,68.86,5.58,0.81,PASS,9.3,Night,No,96.24
2025-01-05 06:12:00,MCH_011,1138.66,318.96,31.45,2.8,71.94,5.34,1.99,PASS,19.98,Morning,No,89.36
2025-01-05 06:32:00,MCH_006,1039.65,247.37,27.9,2.19,68.05,5.35,0.18,PASS,2.15,Morning,No,94.53
2025-01-05 06:43:00,MCH_002,1187.77,239.79,8.17,2.47,77.25,5.63,2.03,PASS,30.37,Morning,No,91.65
2025-01-05 07:01:00,MCH_006,1073.25,310.54,28.21,2.7,74.34,5.45,2.12,PASS,23.46,Morning,No,89.62
2025-01-05 07:19:00,MCH_005,1135.12,317.48,11.01,1.09,71.19,6.21,2.91,PASS,40.4,Morning,No,90.74
2025-01-05 07:33:00,MCH_010,929.74,247.46,29.58,3.67,72.53,5.6,1.06,PASS,9.3,Morning,No,88.0
2025-01-05 07:43:00,MCH_008,945.16,257.66,14.21,3.23,79.22,5.43,1.26,PASS,10.66,Morning,No,89.54
2025-01-05 07:55:00,MCH_006,1176.82,341.77,18.01,3.22,63.34,4.35,1.14,PASS,15.92,Morning,No,92.59
2025-01-05 08:20:00,MCH_003,1149.38,299.92,3.35,2.44,71.11,5.27,3.54,PASS,33.12,Morning,No,90.55
2025-01-05 08:29:00,MCH_004,791.71,243.94,21.92,3.01,75.73,4.93,3.05,PASS,29.16,Morning,No,87.79
2025-01-05 08:48:00,MCH_013,958.95,206.67,17.09,3.27,65.57,4.72,2.78,PASS,31.69,Morning,No,88.35
2025-01-05 08:59:00,MCH_002,903.95,215.37,22.52,2.17,66.78,6.06,0.37,PASS,4.63,Morning,No,95.02
2025-01-05 09:16:00,MCH_010,968.1,307.78,37.71,2.17,75.83,5.34,2.52,PASS,23.35,Morning,No,86.25
2025-01-05 09:28:00,MCH_001,928.69,191.92,11.47,2.69,72.25,5.0,2.69,PASS,29.76,Morning,No,91.21
